Epoch,Train Loss,Validation Loss
1,0.2804462003464602,0.12321373969316482
2,0.1191007494546321,0.11403828151524067
3,0.10400678985277001,0.10035717394202948
4,0.09713332035711833,0.09822451919317246
5,0.0927177463106963,0.08897755481302738
6,0.08461816817978207,0.08196499776095152
7,0.08066951559514415,0.07865346167236567
8,0.07338590237635131,0.06951288525015116
9,0.06282105895557574,0.05578061351552606
10,0.0498647160485995,0.04309060731902718
